transaction_id,customer_id,age,gender,annual_income,account_open_date,credit_score,segment,transaction_date,transaction_type,amount,merchant,merchant_category,channel,balance_after,is_fraud,transaction_month,transaction_dayofweek,is_large_tx,amount_log,year
506,13766,54,Female,20882,2021-09-13,727,Affluent,2025-10-27,credit,4792,Andrews-Moyer,Rent,online,13859,False,10,0,True,8.474911799159631,2025
507,15644,21,Male,171296,2019-05-31,429,Mass Market,2024-12-25,credit,2570,"Mckinney, Cohen and Walker",Restaurants,atm,23640,False,12,2,False,7.852050207265889,2024
508,12914,64,Male,125227,2024-01-30,440,Student,2025-11-03,debit,3047,Lopez-Hughes,Transfers,atm,48339,False,11,0,True,8.022240916806537,2025
509,14968,21,Female,145865,2019-10-28,714,Affluent,2025-06-09,credit,450,Gutierrez Ltd,Utilities,branch,91068,False,6,0,False,6.111467339502679,2025
510,15917,37,Male,143745,2017-06-02,392,High Net Worth,2025-04-08,debit,2759,Hayes-Goodwin,Investment,atm,53235,False,4,1,False,7.9229859587111955,2025
511,18787,27,Female,181897,2024-08-27,583,Mass Market,2025-02-24,debit,600,Leon LLC,Groceries,atm,2512,False,2,0,False,6.398594934535208,2025
512,10728,41,Male,221812,2018-02-06,522,Mass Market,2025-09-14,debit,1378,"Ayala, Rodriguez and Henry",Salary,atm,80982,False,9,6,False,7.229113877793302,2025
513,11365,71,Male,48885,2023-10-20,762,Affluent,2025-07-30,credit,1999,Johnson Group,Salary,online,21912,False,7,2,False,7.600902459542082,2025
514,14492,52,Female,191128,2017-02-23,844,Mass Market,2025-04-01,debit,1371,Nelson Ltd,Restaurants,branch,99567,False,4,1,False,7.22402480828583,2025
515,10698,43,Male,154275,2022-03-14,575,Affluent,2025-07-01,debit,3783,"Taylor, Holt and Wright",Groceries,online,35515,False,7,1,True,8.238536930171769,2025
516,17186,54,Male,211313,2017-03-18,439,High Net Worth,2025-03-16,credit,2074,Anderson-Larsen,Healthcare,atm,15416,False,3,6,False,7.637716432664798,2025
517,10395,55,Female,153316,2016-10-20,656,High Net Worth,2025-04-01,credit,2425,"Gonzalez, Dean and Miller",Rent,branch,72816,False,4,1,False,7.793999089503996,2025
518,17400,38,Female,118322,2019-11-14,322,Student,2025-06-21,debit,2961,Gomez-Taylor,Utilities,atm,76510,False,6,5,False,7.993619994827744,2025
519,18082,71,Female,88619,2020-08-16,569,Affluent,2025-07-16,debit,2778,Crawford LLC,Groceries,online,43746,False,7,2,False,7.929846429742503,2025
520,14171,57,Male,41584,2025-11-29,632,Mass Market,2025-10-23,debit,3426,Orr-Sellers,Restaurants,online,43775,False,10,3,True,8.139440521874608,2025
521,14360,56,Male,28521,2020-07-15,384,Mass Market,2025-05-22,credit,1586,Dickson PLC,Utilities,atm,12227,False,5,3,False,7.369600720526409,2025
522,12502,38,Female,201089,2021-10-29,330,Mass Market,2025-05-10,credit,124,"Harris, Wright and Gates",Utilities,branch,13031,False,5,5,False,4.8283137373023015,2025
523,10717,27,Female,53541,2017-05-01,539,Affluent,2025-08-04,debit,1378,Klein-Thornton,Entertainment,online,33000,False,8,0,False,7.229113877793302,2025
524,12782,55,Female,49063,2019-01-13,662,Mass Market,2025-03-27,debit,148,"Rodgers, Reynolds and Mcgee",Transfers,atm,51253,False,3,3,False,5.003946305945459,2025
525,14946,63,Female,90268,2022-09-09,688,Mass Market,2025-08-16,debit,4933,"Mitchell, Ellis and Johnson",Healthcare,mobile_app,67564,False,8,5,True,8.503905297089302,2025
526,15486,21,Female,146218,2019-02-16,598,Affluent,2025-05-29,credit,4951,Maynard Inc,Entertainment,atm,95969,False,5,3,True,8.507546814364431,2025
527,18335,74,Female,138206,2023-08-07,670,Affluent,2025-06-25,debit,3383,"Duffy, Adams and Williams",Restaurants,atm,18313,False,6,2,True,8.126813720726114,2025
528,14980,62,Male,216024,2018-02-10,398,Student,2025-06-22,debit,1325,"Washington, Powell and Simmons",Restaurants,branch,75186,False,6,6,False,7.189922170745808,2025
529,17266,37,Female,244126,2024-03-08,346,Affluent,2024-12-29,debit,83,Sullivan-Smith,Online Retail,atm,91760,False,12,6,False,4.430816798843313,2024
530,14491,34,Male,190635,2018-07-20,721,Affluent,2025-09-28,debit,3856,Bailey-Macias,Groceries,mobile_app,57751,False,9,6,True,8.257644958208228,2025
531,17192,72,Male,190824,2022-05-14,779,Affluent,2025-09-19,debit,493,Rubio and Sons,Groceries,atm,52492,False,9,4,False,6.202535517187923,2025
532,15588,24,Female,246305,2016-07-11,361,Student,2025-02-16,debit,4121,Hernandez Group,Online Retail,mobile_app,30364,False,2,6,True,8.324093761450404,2025
533,17651,21,Female,153639,2017-01-31,408,Affluent,2025-04-14,credit,1559,"Barber, Benitez and Hayes",Education,online,18361,False,4,0,False,7.352441100243583,2025
534,13636,46,Male,167193,2019-08-04,848,High Net Worth,2025-04-02,debit,1369,"Villanueva, Gonzalez and Marshall",Travel,atm,67949,False,4,2,False,7.222566018822171,2025
535,11167,31,Male,152746,2025-03-03,418,Student,2025-08-12,debit,1906,Conley-Young,Salary,branch,31070,False,8,1,False,7.553286605600419,2025
536,11062,20,Male,96411,2021-09-24,681,Student,2024-12-29,credit,4234,"Hart, Clark and Dennis",Groceries,atm,22409,False,12,6,True,8.351138607086154,2024
537,12156,41,Female,129876,2025-07-11,691,Mass Market,2025-03-06,debit,520,Webb-Ball,Travel,mobile_app,29854,False,3,3,False,6.255750041753367,2025
538,17860,54,Female,217347,2019-10-17,351,Mass Market,2025-07-29,debit,432,Silva Ltd,Salary,mobile_app,96742,False,7,1,False,6.07073772800249,2025
539,15161,33,Male,218153,2022-11-05,588,Mass Market,2025-07-09,debit,2442,Swanson-Butler,Groceries,branch,29655,False,7,2,False,7.8009820712577405,2025
540,15305,72,Male,180212,2019-12-07,636,Mass Market,2025-02-25,credit,1916,"Lara, Stewart and Sanchez",Transfers,mobile_app,9952,False,2,1,False,7.558516743045645,2025
541,16541,69,Female,160399,2020-11-18,503,Mass Market,2025-06-25,debit,4337,"Gibson, Alexander and Figueroa",Investment,atm,36365,False,6,2,True,8.37516869138682,2025
542,14729,21,Male,221735,2025-05-03,537,Mass Market,2025-08-21,credit,968,Webb and Sons,Education,mobile_app,83298,False,8,3,False,6.876264611890766,2025
543,19348,73,Female,43331,2016-12-08,681,Mass Market,2025-09-04,debit,834,Atkinson LLC,Rent,atm,66156,False,9,3,False,6.727431724850855,2025
544,17330,41,Other,43004,2017-10-08,435,Affluent,2025-02-13,debit,74,"Avila, Taylor and Smith",Education,atm,99233,False,2,3,False,4.31748811353631,2025
545,15334,51,Male,139243,2022-07-26,706,Affluent,2025-10-09,credit,4938,"Brown, Duran and Barrett",Restaurants,mobile_app,56724,False,10,3,True,8.504918160540624,2025
546,18924,47,Female,161564,2019-11-09,807,Mass Market,2025-01-30,credit,4720,"Johnson, Nichols and Allen",Online Retail,branch,15455,False,1,3,True,8.459775920546287,2025
547,14330,35,Male,205869,2021-01-10,661,Affluent,2025-11-20,debit,3358,"Brown, Johnson and Mcdonald",Investment,online,87746,False,11,3,True,8.119398589612294,2025
548,18010,36,Male,209167,2017-05-24,680,Affluent,2025-09-17,credit,810,Gardner PLC,Restaurants,branch,47673,False,9,2,False,6.698268054115413,2025
549,16801,48,Female,164821,2023-04-15,553,Affluent,2025-07-26,debit,287,Cox LLC,Investment,online,974,False,7,5,False,5.662960480135946,2025
550,14846,36,Male,83217,2018-01-31,776,Student,2025-02-26,debit,1727,"Thomas, Ramos and Best",Rent,branch,12679,False,2,2,False,7.454719949364001,2025
551,16731,66,Other,109044,2025-10-08,413,Mass Market,2025-07-12,debit,2423,Waller-Castillo,Entertainment,atm,61791,False,7,5,False,7.793174347189205,2025
552,17241,63,Female,29045,2023-02-18,319,Mass Market,2025-06-28,debit,1248,Wade Inc,Restaurants,atm,27429,False,6,5,False,7.130098510125578,2025
553,10953,36,Male,40116,2020-07-17,827,Mass Market,2025-10-05,debit,4533,Dawson-Williams,Restaurants,mobile_app,18073,False,10,6,True,8.419359831067474,2025
554,12539,39,Male,38667,2022-07-10,444,Mass Market,2025-11-13,debit,1496,Hunter Inc,Restaurants,online,70207,False,11,3,False,7.311218384419629,2025
555,17056,41,Male,95057,2022-06-25,507,Affluent,2025-02-22,debit,4691,Roberts-Carter,Utilities,online,30365,False,2,5,True,8.453614209773367,2025
556,11542,62,Male,94205,2018-12-16,830,Mass Market,2025-12-04,debit,3308,Salas Inc,Travel,mobile_app,55928,False,12,3,True,8.104401307921613,2025
557,15293,29,Male,47302,2019-09-14,675,Mass Market,2024-12-20,credit,4480,Clark-Williams,Education,branch,74453,False,12,4,True,8.407601514786142,2024
558,11191,47,Male,162355,2025-08-18,803,Mass Market,2025-05-28,credit,3005,Acevedo Ltd,Entertainment,mobile_app,7784,False,5,2,True,8.00836557031292,2025
559,16313,55,Male,182007,2022-06-27,465,Mass Market,2025-02-01,credit,102,Hayes and Sons,Investment,branch,98962,False,2,5,False,4.634728988229636,2025
560,16938,70,Female,92534,2020-11-04,849,Affluent,2025-07-09,debit,3541,Peterson PLC,Education,mobile_app,12291,False,7,2,True,8.17244681834278,2025
561,12681,48,Female,245414,2021-05-14,480,Affluent,2025-08-12,debit,1850,Garcia-Rogers,Transfers,online,84462,False,8,1,False,7.523481312573497,2025
562,19409,53,Female,182696,2022-09-27,743,Mass Market,2025-11-27,credit,3537,"Valdez, Collier and Carter",Travel,online,26154,False,11,3,True,8.17131687471973,2025
563,11540,36,Male,33440,2019-01-26,631,Mass Market,2025-07-28,credit,1631,Perez Ltd,Salary,branch,25650,False,7,0,False,7.397561535524052,2025
564,16172,65,Male,131001,2021-08-16,802,Mass Market,2025-07-17,debit,1571,Schmidt PLC,Entertainment,online,68741,False,7,3,False,7.360103972989152,2025
565,15541,62,Female,66501,2021-11-19,378,Mass Market,2025-09-03,credit,1426,"Lamb, Soto and Morales",Transfers,online,95830,False,9,2,False,7.2633296174768365,2025
566,19580,53,Female,238405,2022-12-21,695,High Net Worth,2025-03-31,credit,2974,Reynolds-Cochran,Investment,online,36201,False,3,0,False,7.99799931797973,2025
567,11365,47,Male,152341,2017-08-11,402,Mass Market,2025-09-09,credit,4200,Faulkner-Buckley,Healthcare,online,39479,False,9,1,True,8.343077871169383,2025
568,18691,72,Female,27868,2021-04-23,701,Affluent,2025-04-29,debit,1140,Atkinson-Owens,Utilities,atm,72920,False,4,1,False,7.039660349862076,2025
569,19872,66,Female,181323,2018-12-10,523,High Net Worth,2025-01-19,debit,1423,Weber-Gallagher,Restaurants,mobile_app,82797,False,1,6,False,7.261225091971921,2025
570,18702,72,Female,97909,2022-12-18,817,Mass Market,2025-08-22,debit,3607,Anderson-Rollins,Utilities,mobile_app,50243,False,8,4,True,8.190908881182514,2025
571,17494,50,Male,104523,2021-08-08,535,Mass Market,2025-01-31,debit,3754,James Inc,Education,atm,68595,False,1,4,True,8.230843564198235,2025
572,14312,35,Female,189801,2025-05-15,726,Student,2025-04-10,debit,2128,"Patterson, Rios and Martin",Entertainment,online,31734,False,4,3,False,7.663407664893479,2025
573,11324,69,Female,35734,2023-08-28,415,High Net Worth,2025-09-12,debit,673,"Clay, Page and Roberson",Transfers,mobile_app,88927,False,9,4,False,6.513230110912307,2025
574,19347,66,Female,193501,2020-03-04,462,Mass Market,2025-12-04,credit,2644,Roman-Myers,Investment,mobile_app,81451,False,12,3,False,7.8804263442924,2025
575,13141,45,Female,192409,2018-12-26,525,Affluent,2025-02-12,debit,2784,Hodges and Sons,Rent,mobile_app,99978,False,2,2,False,7.932003152361385,2025
576,17419,64,Female,191397,2018-05-09,529,High Net Worth,2025-12-04,debit,3979,Bridges-Quinn,Transfers,branch,42568,False,12,3,True,8.289037098278483,2025
577,13486,28,Female,103600,2024-09-08,481,Mass Market,2025-07-04,debit,3500,"Lee, Nguyen and Jones",Utilities,atm,25793,False,7,4,True,8.160803920954665,2025
578,11810,74,Male,213586,2020-03-23,548,High Net Worth,2025-08-06,debit,1581,Brown-Howard,Restaurants,branch,52204,False,8,2,False,7.366445148327599,2025
579,16588,71,Female,28433,2024-03-13,617,Mass Market,2025-07-13,credit,1533,"Boyd, Le and Sellers",Rent,branch,46746,False,7,6,False,7.335633981927201,2025
580,12923,62,Female,160183,2016-02-19,509,Affluent,2024-12-08,debit,997,Reynolds Inc,Education,atm,31989,False,12,6,False,6.905753276311464,2024
581,15301,50,Female,123986,2016-06-16,691,Student,2025-09-10,credit,3248,Booker-Thompson,Rent,mobile_app,49465,False,9,2,True,8.0861025356691,2025
582,14186,34,Male,83753,2023-07-10,395,High Net Worth,2025-02-13,debit,3855,Mosley Ltd,Investment,branch,90841,False,2,3,True,8.257385655730436,2025
583,18905,23,Male,133783,2016-03-01,385,Mass Market,2025-05-22,debit,3703,Rubio-Young,Travel,mobile_app,61383,False,5,3,True,8.21716859576607,2025
584,15977,21,Female,231655,2022-08-10,714,Mass Market,2025-09-26,credit,108,Jones LLC,Healthcare,branch,16767,False,9,4,False,4.6913478822291435,2025
585,14268,37,Female,224692,2016-03-10,693,Affluent,2025-03-17,debit,2298,"Castillo, Larsen and Crawford",Restaurants,mobile_app,38652,False,3,0,False,7.740229524763182,2025
586,14748,65,Female,41751,2017-05-07,800,Affluent,2025-01-20,debit,1524,Anderson-Hernandez,Investment,online,83732,False,1,0,False,7.329749689041512,2025
587,14849,64,Female,167525,2023-06-01,432,Affluent,2025-01-24,debit,4307,Jennings-Garcia,Salary,online,84244,False,1,4,True,8.36822903827628,2025
588,19435,44,Female,236916,2025-06-18,613,Student,2025-04-07,debit,643,Wright-Perry,Utilities,online,13383,False,4,0,False,6.467698726104354,2025
589,13709,32,Female,190040,2023-11-03,520,High Net Worth,2025-10-20,debit,4851,Moran-Stevens,Entertainment,atm,70784,False,10,0,True,8.48714627006394,2025
590,19273,23,Female,181149,2023-10-29,737,Mass Market,2025-10-28,credit,4595,"Jackson, Jackson and Hebert",Investment,online,60089,False,10,1,True,8.432941638968646,2025
591,16619,64,Female,185847,2017-08-27,345,Mass Market,2025-08-31,debit,588,"Howard, Smith and Martin",Online Retail,branch,26440,False,8,6,False,6.3784261836515865,2025
592,18647,31,Female,209216,2024-10-22,491,Mass Market,2025-07-18,credit,3969,Ingram-Mitchell,Rent,mobile_app,52443,False,7,4,True,8.286521373681236,2025
593,19086,28,Male,68570,2017-09-16,819,Affluent,2025-12-05,debit,282,"Myers, Koch and Butler",Groceries,mobile_app,56325,False,12,4,False,5.645446897643238,2025
594,19576,56,Male,197169,2020-09-07,678,Affluent,2025-12-06,debit,4891,Kirk-Cox,Online Retail,mobile_app,86766,False,12,5,True,8.495356496807062,2025
595,13072,26,Female,44503,2025-06-13,633,Affluent,2025-08-23,debit,3964,"Hunt, Adams and Lewis",Investment,mobile_app,95190,False,8,5,True,8.285261134068948,2025
596,16530,43,Male,153851,2021-09-28,338,Mass Market,2024-12-12,debit,3937,"Powell, Simmons and Brown",Education,branch,55919,False,12,3,True,8.278428259199071,2024
597,10504,33,Male,106840,2019-05-29,592,Mass Market,2025-10-27,debit,462,Proctor PLC,Groceries,mobile_app,16611,False,10,0,False,6.137727054086234,2025
598,11214,22,Male,151827,2019-03-15,461,Mass Market,2025-05-19,debit,1185,"Patel, Terry and Harrington",Groceries,branch,63483,False,5,0,False,7.078341579557671,2025
599,11531,74,Male,59263,2017-11-16,630,Affluent,2025-05-13,debit,4921,"Burns, Phillips and Mullins",Groceries,branch,22457,False,5,1,True,8.501470230951002,2025
600,17576,69,Male,128491,2020-08-18,403,Mass Market,2025-10-09,credit,423,Lyons-Bell,Transfers,mobile_app,10256,False,10,3,False,6.049733455231958,2025
601,10823,27,Male,75087,2018-12-02,460,Mass Market,2025-10-03,debit,1560,Obrien-Phillips,Online Retail,mobile_app,54856,False,10,4,False,7.353081920515432,2025
602,10928,67,Female,193353,2018-05-22,353,Mass Market,2025-08-21,credit,4536,"Potts, Jefferson and Robertson",Salary,mobile_app,40533,False,8,3,True,8.420021279663963,2025
603,15029,20,Female,71482,2024-05-12,333,Affluent,2025-01-21,debit,1956,Anderson Ltd,Education,branch,99826,False,1,1,False,7.579167967396076,2025
604,10133,30,Male,205929,2018-10-01,541,Mass Market,2024-12-27,debit,201,Edwards Group,Utilities,atm,98995,False,12,4,False,5.308267697401205,2024
605,12105,60,Male,142989,2023-08-31,412,High Net Worth,2025-01-06,debit,50,"Petersen, Cohen and Macias",Healthcare,branch,28281,False,1,0,False,3.9318256327243257,2025
606,13627,66,Female,168472,2024-10-21,617,Affluent,2025-10-17,debit,1869,Moreno-Harrison,Education,atm,67275,False,10,4,False,7.533693709848633,2025
607,16316,47,Male,60115,2016-06-11,322,Affluent,2025-03-06,credit,1342,Lee and Sons,Utilities,mobile_app,1525,False,3,3,False,7.202661196523238,2025
608,11852,71,Female,34249,2017-02-19,417,Affluent,2025-07-09,debit,3459,"Jones, Simpson and Nunez",Investment,branch,16453,False,7,2,True,8.14902386805177,2025
609,14910,62,Female,197897,2018-01-30,511,Mass Market,2025-06-18,debit,145,Galvan-Galvan,Investment,mobile_app,6251,False,6,2,False,4.983606621708336,2025
610,14175,23,Female,130361,2025-06-19,717,Mass Market,2025-11-27,debit,4211,"Dunn, Green and Kerr",Utilities,atm,19507,False,11,3,True,8.345692873253865,2025
611,15348,34,Male,44600,2023-12-10,412,Student,2024-12-14,debit,4624,"Bruce, Miller and Bender",Groceries,atm,79396,False,12,5,True,8.439231649946526,2024
612,19442,62,Female,57706,2022-06-05,343,Affluent,2025-08-28,debit,1951,Allen Group,Restaurants,branch,86644,False,8,3,False,7.5766097669730375,2025
613,16190,68,Male,39222,2016-10-02,427,Student,2024-12-23,credit,1575,Brown and Sons,Online Retail,branch,27906,False,12,0,False,7.362645270417825,2024
614,11256,70,Female,119041,2017-12-14,457,Affluent,2025-09-10,debit,4231,Reynolds LLC,Utilities,branch,73185,False,9,2,True,8.350429973538136,2025
615,13376,36,Female,124504,2024-08-17,693,Mass Market,2025-08-14,credit,398,Mills LLC,Online Retail,branch,99591,False,8,3,False,5.988961416889864,2025
616,15645,59,Male,61139,2024-07-28,811,Mass Market,2024-12-19,credit,1568,Clark-Ball,Travel,online,13193,False,12,3,False,7.358193752733032,2024
617,13486,52,Male,134919,2022-05-31,344,Affluent,2025-11-30,debit,2131,Turner-Pena,Transfers,online,96558,False,11,6,False,7.664815785285735,2025
618,13584,63,Male,61302,2024-06-23,407,Mass Market,2025-09-27,debit,1038,"Little, Henderson and Alvarez",Healthcare,mobile_app,97192,False,9,5,False,6.946013991099227,2025
619,19588,43,Female,245756,2020-02-05,518,Mass Market,2025-02-05,debit,3544,"Collins, Garcia and Hunt",Travel,atm,81449,False,2,2,True,8.173293438966228,2025
620,18053,68,Male,107838,2017-10-24,742,High Net Worth,2025-08-09,debit,91,Bauer-Yu,Utilities,atm,64042,False,8,5,False,4.5217885770490405,2025
621,13330,22,Female,219231,2024-05-01,614,Mass Market,2025-04-19,debit,785,Taylor-Collins,Education,mobile_app,59516,False,4,5,False,6.666956792429207,2025
622,12703,46,Male,159718,2019-10-21,476,Mass Market,2025-11-30,credit,3048,"Lopez, Nguyen and Williams",Online Retail,mobile_app,81165,False,11,6,True,8.022568946988255,2025
623,18662,54,Female,164615,2019-05-19,527,High Net Worth,2025-12-02,debit,4383,Griffin LLC,Travel,mobile_app,30692,False,12,1,True,8.385716828627851,2025
624,18120,37,Female,245568,2019-02-18,566,High Net Worth,2025-09-21,debit,2897,"Martinez, Lee and Blackburn",Online Retail,online,70490,False,9,6,False,7.971776122880628,2025
625,17114,66,Female,173857,2020-06-11,678,Mass Market,2025-04-05,debit,1888,"Kent, Hunt and Kirby",Salary,mobile_app,33512,False,4,5,False,7.543802867501509,2025
626,11353,38,Female,98353,2023-06-04,788,High Net Worth,2024-12-27,debit,2281,Thomas-Meza,Transfers,atm,10719,False,12,4,False,7.732807530422021,2024
